x,y,red,green,blue,alpha
43,26,190,190,190,255
43,27,187,187,187,255
43,28,173,173,173,255
43,29,159,159,159,255
43,30,161,161,161,255
43,31,168,168,168,255
43,32,173,173,173,255
43,33,175,175,175,255
43,34,172,172,172,255
43,35,161,161,161,255
43,36,152,152,152,255
43,37,144,144,144,255
43,38,126,126,126,255
43,39,103,103,103,255
43,40,76,76,76,255
43,41,52,52,52,255
43,42,43,43,43,255
43,43,28,28,28,255
43,44,29,29,29,255
43,45,45,45,45,255
43,46,26,26,26,255
43,47,25,25,25,255
43,48,30,30,30,255
43,49,54,54,54,255
43,50,101,101,101,255
43,51,146,146,146,255
43,52,163,163,163,255
43,53,218,218,218,255
43,54,253,253,253,255
43,55,0,0,0,0
43,56,0,0,0,0
43,57,0,0,0,0
43,58,0,0,0,0
43,59,0,0,0,0
43,60,0,0,0,0
44,0,115,115,115,255
44,1,118,118,118,255
44,2,118,118,118,255
44,3,109,109,109,255
44,4,99,99,99,255
44,5,85,85,85,255
44,6,82,82,82,255
44,7,101,101,101,255
44,8,112,112,112,255
44,9,103,103,103,255
44,10,93,93,93,255
44,11,93,93,93,255
44,12,101,101,101,255
44,13,109,109,109,255
44,14,109,109,109,255
44,15,103,103,103,255
44,16,92,92,92,255
44,17,83,83,83,255
44,18,89,89,89,255
44,19,108,108,108,255
44,20,131,131,131,255
44,21,159,159,159,255
44,22,182,182,182,255
44,23,193,193,193,255
44,24,193,193,193,255
44,25,186,186,186,255
44,26,184,184,184,255
44,27,184,184,184,255
44,28,179,179,179,255
44,29,175,175,175,255
44,30,176,176,176,255
44,31,178,178,178,255
44,32,178,178,178,255
44,33,174,174,174,255
44,34,163,163,163,255
44,35,148,148,148,255
44,36,130,130,130,255
44,37,109,109,109,255
44,38,85,85,85,255
44,39,72,72,72,255
44,40,56,56,56,255
44,41,39,39,39,255
44,42,34,34,34,255
44,43,28,28,28,255
44,44,31,31,31,255
44,45,56,56,56,255
44,46,31,31,31,255
44,47,38,38,38,255
44,48,67,67,67,255
44,49,90,90,90,255
44,50,167,167,167,255
44,51,185,185,185,255
44,52,184,184,184,255
44,53,232,232,232,255
44,54,253,253,253,255
44,55,0,0,0,0
44,56,0,0,0,0
44,57,0,0,0,0
44,58,0,0,0,0
44,59,0,0,0,0
44,60,0,0,0,0
45,0,100,100,100,255
45,1,118,118,118,255
45,2,127,127,127,255
45,3,127,127,127,255
45,4,127,127,127,255
45,5,123,123,123,255
45,6,109,109,109,255
45,7,106,106,106,255
45,8,122,122,122,255
45,9,122,122,122,255
45,10,110,110,110,255
45,11,101,101,101,255
45,12,99,99,99,255
45,13,102,102,102,255
45,14,101,101,101,255
45,15,95,95,95,255
45,16,87,87,87,255
45,17,81,81,81,255
45,18,88,88,88,255
45,19,106,106,106,255
45,20,126,126,126,255
45,21,148,148,148,255
45,22,168,168,168,255
45,23,177,177,177,255
45,24,177,177,177,255
45,25,175,175,175,255
45,26,175,175,175,255
45,27,173,173,173,255
45,28,170,170,170,255
45,29,170,170,170,255
45,30,174,174,174,255
45,31,175,175,175,255
45,32,171,171,171,255
45,33,161,161,161,255
45,34,142,142,142,255
45,35,121,121,121,255
45,36,101,101,101,255
45,37,83,83,83,255
45,38,70,70,70,255
45,39,61,61,61,255
45,40,48,48,48,255
45,41,36,36,36,255
45,42,36,36,36,255
45,43,28,28,28,255
45,44,29,29,29,255
45,45,52,52,52,255
45,46,45,45,45,255
45,47,49,49,49,255
45,48,106,106,106,255
45,49,103,103,103,255
45,50,211,211,211,255
45,51,254,254,254,255
45,52,0,0,0,0
45,53,0,0,0,0
45,54,0,0,0,0
45,55,0,0,0,0
45,56,0,0,0,0
45,57,0,0,0,0
45,58,0,0,0,0
45,59,0,0,0,0
45,60,0,0,0,0
46,0,74,74,74,255
46,1,134,134,134,255
46,2,163,163,163,255
46,3,175,175,175,255
46,4,190,190,190,255
46,5,197,197,197,255
46,6,177,177,177,255
46,7,156,156,156,255
46,8,152,152,152,255
46,9,149,149,149,255
46,10,142,142,142,255
46,11,128,128,128,255
46,12,113,113,113,255
46,13,105,105,105,255
46,14,102,102,102,255
46,15,98,98,98,255
46,16,93,93,93,255
46,17,91,91,91,255
46,18,97,97,97,255
46,19,111,111,111,255
46,20,127,127,127,255
46,21,145,145,145,255
46,22,156,156,156,255
46,23,161,161,161,255
46,24,163,163,163,255
46,25,163,163,163,255
46,26,161,161,161,255
46,27,162,162,162,255
46,28,166,166,166,255
46,29,170,170,170,255
46,30,168,168,168,255
46,31,158,158,158,255
46,32,142,142,142,255
46,33,121,121,121,255
46,34,96,96,96,255
46,35,81,81,81,255
46,36,73,73,73,255
46,37,66,66,66,255
46,38,57,57,57,255
46,39,50,50,50,255
46,40,47,47,47,255
46,41,40,40,40,255
46,42,38,38,38,255
46,43,28,28,28,255
46,44,28,28,28,255
46,45,47,47,47,255
46,46,58,58,58,255
46,47,61,61,61,255
46,48,119,119,119,255
46,49,146,146,146,255
46,50,251,251,251,255
46,51,0,0,0,0
46,52,0,0,0,0
46,53,0,0,0,0
46,54,0,0,0,0
46,55,0,0,0,0
46,56,0,0,0,0
46,57,0,0,0,0
46,58,0,0,0,0
46,59,0,0,0,0
46,60,0,0,0,0
47,0,73,73,73,255
47,1,145,145,145,255
47,2,175,175,175,255
47,3,205,205,205,255
47,4,235,235,235,255
47,5,248,248,248,255
47,6,245,245,245,255
47,7,240,240,240,255
47,8,236,236,236,255
47,9,209,209,209,255
47,10,195,195,195,255
47,11,187,187,187,255
47,12,172,172,172,255
47,13,151,151,151,255
47,14,132,132,132,255
47,15,120,120,120,255
47,16,113,113,113,255
47,17,110,110,110,255
47,18,115,115,115,255
47,19,126,126,126,255
47,20,139,139,139,255
47,21,149,149,149,255
47,22,154,154,154,255
47,23,157,157,157,255
47,24,159,159,159,255
47,25,157,157,157,255
47,26,156,156,156,255
47,27,159,159,159,255
47,28,159,159,159,255
47,29,149,149,149,255
47,30,136,136,136,255
47,31,118,118,118,255
47,32,90,90,90,255
47,33,67,67,67,255
47,34,60,60,60,255
47,35,60,60,60,255
47,36,58,58,58,255
47,37,56,56,56,255
47,38,56,56,56,255
47,39,51,51,51,255
47,40,51,51,51,255
47,41,47,47,47,255
47,42,40,40,40,255
47,43,32,32,32,255
47,44,35,35,35,255
47,45,63,63,63,255
47,46,62,62,62,255
47,47,95,95,95,255
47,48,146,146,146,255
47,49,224,224,224,255
47,50,0,0,0,0
47,51,0,0,0,0
47,52,0,0,0,0
47,53,0,0,0,0
47,54,0,0,0,0
47,55,0,0,0,0
47,56,0,0,0,0
47,57,0,0,0,0
47,58,0,0,0,0
47,59,0,0,0,0
47,60,0,0,0,0
48,0,134,134,134,255
48,1,163,163,163,255
48,2,177,177,177,255
48,3,215,215,215,255
48,4,244,244,244,255
48,5,253,253,253,255
48,6,254,254,254,255
48,7,0,0,0,0
48,8,0,0,0,0
48,9,0,0,0,0
48,10,0,0,0,0
48,11,0,0,0,0
48,12,0,0,0,0
48,13,234,234,234,255
48,14,204,204,204,255
48,15,180,180,180,255
48,16,150,150,150,255
48,17,129,129,129,255
48,18,133,133,133,255
48,19,141,141,141,255
48,20,146,146,146,255
48,21,153,153,153,255
48,22,156,156,156,255
48,23,153,153,153,255
48,24,149,149,149,255
48,25,150,150,150,255
48,26,154,154,154,255
48,27,157,157,157,255
48,28,135,135,135,255
48,29,104,104,104,255
48,30,89,89,89,255
48,31,80,80,80,255
48,32,71,71,71,255
48,33,64,64,64,255
48,34,70,70,70,255
48,35,72,72,72,255
48,36,75,75,75,255
48,37,80,80,80,255
48,38,76,76,76,255
48,39,66,66,66,255
48,40,71,71,71,255
48,41,79,79,79,255
48,42,71,71,71,255
48,43,56,56,56,255
48,44,55,55,55,255
48,45,80,80,80,255
48,46,75,75,75,255
48,47,143,143,143,255
48,48,222,222,222,255
48,49,0,0,0,0
48,50,0,0,0,0
48,51,0,0,0,0
48,52,0,0,0,0
48,53,0,0,0,0
48,54,0,0,0,0
48,55,0,0,0,0
48,56,0,0,0,0
48,57,0,0,0,0
48,58,0,0,0,0
48,59,0,0,0,0
48,60,0,0,0,0
49,0,222,222,222,255
49,1,231,231,231,255
49,2,238,238,238,255
49,3,244,244,244,255
49,4,251,251,251,255
49,5,254,254,254,255
49,6,0,0,0,0
49,7,0,0,0,0
49,8,0,0,0,0
49,9,0,0,0,0
49,10,0,0,0,0
49,11,0,0,0,0
49,12,0,0,0,0
49,13,0,0,0,0
49,14,0,0,0,0
49,15,0,0,0,0
49,16,177,177,177,255
49,17,127,127,127,255
49,18,140,140,140,255
49,19,141,141,141,255
49,20,132,132,132,255
49,21,135,135,135,255
49,22,136,136,136,255
49,23,120,120,120,255
49,24,113,113,113,255
49,25,117,117,117,255
49,26,130,130,130,255
49,27,159,159,159,255
49,28,156,156,156,255
49,29,129,129,129,255
49,30,115,115,115,255
49,31,109,109,109,255
49,32,110,110,110,255
49,33,121,121,121,255
49,34,130,130,130,255
49,35,140,140,140,255
49,36,156,156,156,255
49,37,163,163,163,255
49,38,151,151,151,255
49,39,140,140,140,255
49,40,159,159,159,255
49,41,183,183,183,255
49,42,178,178,178,255
49,43,157,157,157,255
49,44,148,148,148,255
49,45,174,174,174,255
49,46,162,162,162,255
49,47,228,228,228,255
49,48,0,0,0,0
49,49,0,0,0,0
49,50,0,0,0,0
49,51,0,0,0,0
49,52,0,0,0,0
49,53,0,0,0,0
49,54,0,0,0,0
49,55,0,0,0,0
49,56,0,0,0,0
49,57,0,0,0,0
49,58,0,0,0,0
49,59,0,0,0,0
49,60,0,0,0,0
50,0,236,236,236,255
50,1,244,244,244,255
50,2,242,242,242,255
50,3,246,246,246,255
50,4,252,252,252,255
50,5,254,254,254,255
50,6,0,0,0,0
50,7,0,0,0,0
50,8,0,0,0,0
50,9,0,0,0,0
50,10,0,0,0,0
50,11,0,0,0,0
50,12,0,0,0,0
50,13,0,0,0,0
50,14,0,0,0,0
50,15,0,0,0,0
50,16,158,158,158,255
50,17,123,123,123,255
50,18,159,159,159,255
50,19,162,162,162,255
50,20,143,143,143,255
50,21,113,113,113,255
50,22,86,86,86,255
50,23,65,65,65,255
50,24,91,91,91,255
50,25,96,96,96,255
50,26,91,91,91,255
50,27,158,158,158,255
50,28,203,203,203,255
50,29,206,206,206,255
50,30,203,203,203,255
50,31,205,205,205,255
50,32,210,210,210,255
50,33,215,215,215,255
50,34,223,223,223,255
50,35,234,234,234,255
50,36,243,243,243,255
50,37,245,245,245,255
50,38,237,237,237,255
50,39,233,233,233,255
50,40,246,246,246,255
50,41,0,0,0,0
50,42,254,254,254,255
50,43,251,251,251,255
50,44,244,244,244,255
50,45,251,251,251,255
50,46,244,244,244,255
50,47,253,253,253,255
50,48,0,0,0,0
50,49,0,0,0,0
50,50,0,0,0,0
50,51,0,0,0,0
50,52,0,0,0,0
50,53,0,0,0,0
50,54,0,0,0,0
50,55,0,0,0,0
50,56,0,0,0,0
50,57,0,0,0,0
50,58,0,0,0,0
50,59,0,0,0,0
50,60,0,0,0,0
51,0,239,239,239,255
51,1,253,253,253,255
51,2,252,252,252,255
51,3,252,252,252,255
51,4,254,254,254,255
51,5,0,0,0,0
51,6,0,0,0,0
51,7,0,0,0,0
51,8,0,0,0,0
51,9,0,0,0,0
51,10,0,0,0,0
51,11,0,0,0,0
51,12,0,0,0,0
51,13,0,0,0,0
51,14,0,0,0,0
51,15,0,0,0,0
51,16,195,195,195,255
51,17,150,150,150,255
51,18,162,162,162,255
51,19,169,169,169,255
51,20,156,156,156,255
51,21,103,103,103,255
51,22,69,69,69,255
51,23,79,79,79,255
51,24,118,118,118,255
51,25,96,96,96,255
51,26,79,79,79,255
51,27,164,164,164,255
51,28,235,235,235,255
51,29,254,254,254,255
51,30,253,253,253,255
51,31,254,254,254,255
51,32,0,0,0,0
51,33,0,0,0,0
51,34,0,0,0,0
51,35,0,0,0,0
51,36,0,0,0,0
51,37,0,0,0,0
51,38,254,254,254,255
51,39,254,254,254,255
51,40,0,0,0,0
51,41,0,0,0,0
51,42,0,0,0,0
51,43,0,0,0,0
51,44,0,0,0,0
51,45,0,0,0,0
51,46,0,0,0,0
51,47,0,0,0,0
51,48,0,0,0,0
51,49,0,0,0,0
51,50,0,0,0,0
51,51,0,0,0,0
51,52,0,0,0,0
51,53,0,0,0,0
51,54,0,0,0,0
51,55,0,0,0,0
51,56,0,0,0,0
51,57,0,0,0,0
51,58,0,0,0,0
51,59,0,0,0,0
51,60,0,0,0,0
52,0,245,245,245,255
52,1,254,254,254,255
52,2,254,254,254,255
52,3,254,254,254,255
52,4,0,0,0,0
52,5,0,0,0,0
52,6,0,0,0,0
52,7,0,0,0,0
52,8,0,0,0,0
52,9,0,0,0,0
52,10,0,0,0,0
52,11,0,0,0,0
52,12,0,0,0,0
52,13,0,0,0,0
52,14,0,0,0,0
52,15,0,0,0,0
52,16,249,249,249,255
52,17,203,203,203,255
52,18,171,171,171,255
52,19,157,157,157,255
52,20,146,146,146,255
52,21,124,124,124,255
52,22,114,114,114,255
52,23,132,132,132,255
52,24,125,125,125,255
52,25,90,90,90,255
52,26,118,118,118,255
52,27,196,196,196,255
52,28,245,245,245,255
52,29,0,0,0,0
52,30,0,0,0,0
52,31,0,0,0,0
52,32,0,0,0,0
52,33,0,0,0,0
52,34,0,0,0,0
52,35,0,0,0,0
52,36,0,0,0,0
52,37,0,0,0,0
52,38,0,0,0,0
52,39,0,0,0,0
52,40,0,0,0,0
52,41,0,0,0,0
52,42,0,0,0,0
52,43,0,0,0,0
52,44,0,0,0,0
52,45,0,0,0,0
52,46,0,0,0,0
52,47,0,0,0,0
52,48,0,0,0,0
52,49,0,0,0,0
52,50,0,0,0,0
52,51,0,0,0,0
52,52,0,0,0,0
52,53,0,0,0,0
52,54,0,0,0,0
52,55,0,0,0,0
52,56,0,0,0,0
52,57,0,0,0,0
52,58,0,0,0,0
52,59,0,0,0,0
52,60,0,0,0,0
53,0,251,251,251,255
53,1,254,254,254,255
53,2,0,0,0,0
53,3,0,0,0,0
53,4,0,0,0,0
53,5,0,0,0,0
53,6,0,0,0,0
53,7,0,0,0,0
53,8,0,0,0,0
53,9,0,0,0,0
53,10,0,0,0,0
53,11,0,0,0,0
53,12,0,0,0,0
53,13,0,0,0,0
53,14,0,0,0,0
53,15,0,0,0,0
53,16,0,0,0,0
53,17,251,251,251,255
53,18,223,223,223,255
53,19,192,192,192,255
53,20,163,163,163,255
53,21,157,157,157,255
53,22,162,162,162,255
53,23,152,152,152,255
53,24,159,159,159,255
53,25,186,186,186,255
53,26,217,217,217,255
53,27,246,246,246,255
53,28,0,0,0,0
53,29,0,0,0,0
53,30,0,0,0,0
53,31,0,0,0,0
53,32,0,0,0,0
53,33,0,0,0,0
53,34,0,0,0,0
53,35,0,0,0,0
53,36,0,0,0,0
53,37,0,0,0,0
53,38,0,0,0,0
53,39,0,0,0,0
53,40,0,0,0,0
53,41,0,0,0,0
53,42,0,0,0,0
53,43,0,0,0,0
53,44,0,0,0,0
53,45,0,0,0,0
53,46,0,0,0,0
53,47,0,0,0,0
53,48,0,0,0,0
53,49,0,0,0,0
53,50,0,0,0,0
53,51,0,0,0,0
53,52,0,0,0,0
53,53,0,0,0,0
53,54,0,0,0,0
53,55,0,0,0,0
53,56,0,0,0,0
53,57,0,0,0,0
53,58,0,0,0,0
53,59,0,0,0,0
53,60,0,0,0,0
54,0,251,251,251,255
54,1,254,254,254,255
54,2,0,0,0,0
54,3,0,0,0,0
54,4,0,0,0,0
54,5,0,0,0,0
54,6,0,0,0,0
54,7,0,0,0,0
54,8,0,0,0,0
54,9,0,0,0,0
54,10,0,0,0,0
54,11,0,0,0,0
54,12,0,0,0,0
54,13,0,0,0,0
54,14,0,0,0,0
54,15,0,0,0,0
54,16,0,0,0,0
54,17,0,0,0,0
54,18,251,251,251,255
54,19,240,240,240,255
54,20,227,227,227,255
54,21,217,217,217,255
54,22,219,219,219,255
54,23,229,229,229,255
54,24,244,244,244,255
54,25,254,254,254,255
54,26,0,0,0,0
54,27,0,0,0,0
54,28,0,0,0,0
54,29,0,0,0,0
54,30,0,0,0,0
54,31,0,0,0,0
54,32,0,0,0,0
54,33,0,0,0,0
54,34,0,0,0,0
54,35,0,0,0,0
54,36,0,0,0,0
54,37,0,0,0,0
54,38,0,0,0,0
54,39,0,0,0,0
54,40,0,0,0,0
54,41,0,0,0,0
54,42,0,0,0,0
54,43,0,0,0,0
54,44,0,0,0,0
54,45,0,0,0,0
54,46,0,0,0,0
54,47,0,0,0,0
54,48,0,0,0,0
54,49,0,0,0,0
54,50,0,0,0,0
54,51,0,0,0,0
54,52,0,0,0,0
54,53,0,0,0,0
54,54,0,0,0,0
54,55,0,0,0,0
54,56,0,0,0,0
54,57,0,0,0,0
54,58,0,0,0,0
54,59,0,0,0,0
54,60,0,0,0,0
55,0,254,254,254,255
55,1,0,0,0,0
55,2,0,0,0,0
55,3,0,0,0,0
55,4,0,0,0,0
55,5,0,0,0,0
55,6,0,0,0,0
55,7,0,0,0,0
55,8,0,0,0,0
55,9,0,0,0,0
55,10,0,0,0,0
55,11,0,0,0,0
55,12,0,0,0,0
55,13,0,0,0,0
55,14,0,0,0,0
55,15,0,0,0,0
55,16,0,0,0,0
55,17,0,0,0,0
55,18,0,0,0,0
55,19,0,0,0,0
55,20,0,0,0,0
55,21,0,0,0,0
55,22,0,0,0,0
55,23,0,0,0,0
55,24,0,0,0,0
55,25,0,0,0,0
55,26,0,0,0,0
55,27,0,0,0,0
55,28,0,0,0,0
55,29,0,0,0,0
55,30,0,0,0,0
55,31,0,0,0,0
55,32,0,0,0,0
55,33,0,0,0,0
55,34,0,0,0,0
55,35,0,0,0,0
55,36,0,0,0,0
55,37,0,0,0,0
55,38,0,0,0,0
55,39,0,0,0,0
55,40,0,0,0,0
55,41,0,0,0,0
55,42,0,0,0,0
55,43,0,0,0,0
55,44,0,0,0,0
55,45,0,0,0,0
55,46,0,0,0,0
55,47,0,0,0,0
55,48,0,0,0,0
55,49,0,0,0,0
55,50,0,0,0,0
55,51,0,0,0,0
55,52,0,0,0,0
55,53,0,0,0,0
55,54,0,0,0,0
55,55,0,0,0,0
55,56,0,0,0,0
55,57,0,0,0,0
55,58,0,0,0,0
55,59,0,0,0,0
55,60,0,0,0,0
